sentence1,sentence2,label
روسیې په کالینینګراد کې د اسکندر توغندیو په مرسته د اتومي برید یوه نمونه تمرین ترسره کړ.,روسیې ډیر خطرناک تطبیقات ترسره کړل,P
د اوکراین پوځ د روسي ځواکونو تلفاتو شمیره اعلان کړه,اوکراین : د روسیې لخوا پر اوکراین د یرغل د پیل راهیسې مو ۲۴۷۰۰ تنه روس سرتیري‌ له منځه وړي,P
د روسیې د دفاع وزیر سرګي شویګو ویلي دي چې د ناټو د هیوادونو هغه ترانسپورتي وسایط چې اوکراین ته وسلې لیږدوي د روسیې د پوځ مشروع هدفونه دي.,د روسیې د دفاع وزیر سرګي شویګو ویلي دي چې د ناټو د هیوادونو هغه ترانسپورتي وسایط چې اوکراین ته وسلې لیږدوي د روسیې د پوځ مشروع هدفونه دي.,P
روسیې پداسې حال جې پر کیف برید وکړ چې د ملګروملتونو مشر په کیف کې وو,روسیې پرون ماښام د اوکراین د پلازمېنې کییف پر ملکي سیمو توغندیز برید وکړ.,P
د اوکراین ولسمشر ولادیمیر زیلنسکي‌ وویل چې د روسیې لخوا پر اوکراین د یرغل او روانې جګړې له امله د مالي‌ زیانونو رقم ۶۰۰ میلیاردو ډالرو ته رسیدلی .,د اوکراین ولسمشر په روانه جګړه اوښتو مالي‌ زیانونو شمیره کړه,P
د امریکا او روسیې تر منځ د بندیانو تبادله د انقرې په همکارۍ په ترکیه کې ترسره شوه.,امریکا او روسیې ترمنځه د زندانیانو تبادله وشوه,P
په هندوستان کې یو زیات شمیر کسان د مذهبي‌ مراسمو پر مهال د برق نیولو له امله ژوند د لاسه ورکړی دی.,په هندوستان کې په مذهبي‌ جشن کې د برق د نیولو له امله ګڼشمیر کسانو ته مرګ ژوبله اوښتې,P
اوکراین په روانه جګړه کې د روسي ځواکنود تلفاتو شمیره اعلان کړه.,روسیې د اوکراین په جګړه کې تر اوسه پورې ۲۲۴۰۰ تنه پوځیان د لاسه ورکړي‌ دي,P
روسیې د لویدیځ پر خلاف د انرژۍ نه د وسلې په توګه په کار اخیستو پيل وکړ.,روسیې پر پولنډ او بلغاریا د ګازو پلورل ودرول,P
د سوډان په لویدیځ دارفور سیمه کې د دوو قومونو ترمنځ په نښتو کې شاوخوا ۱۷۰ تنو خپل ژوند له لاسه ورکړ.,په سودان کې په نښتو کې په سلګونو تنو ته مرګ ژوبله اوښتې,P
"د شمالي کوریا مشر کیم جونګ اون ویلي دي چې خپل اټومي ځواک ته به ""په اعظمي سرعت"" سره وده ورکړي.",کیم : که چیرې څوک زمونږ د هیواد پر ملي‌ ګټو برید وکړي‌ د اټومي‌ وسلې د استعمال نه به ډډه ونکړو,P
د روسیې د بهرنیو چارو وزیر سرګی لاوروف اټومي‌ جګړې په اړه خبرداری ورکړ.,د روسیې د بهرنیو چارو وزیر : لویدیځ د اوکراین سره د وسلو د مرستې سره جګړه اوږدوي,P
د اوکراین ولسمشر : روسیه به په اوکراین کې هیڅکله هم خپلو موخو ته ونه رسیږي,د اوکراین ولسمشر د روسیې لخوا پر دې د روان یرغل په اړه ارزونې وکړې,P
روسیې ۴۰ تنه الماني‌ ډیپلوماټانو د شړولو پریکړه وکړه,روسیې د جرمني‌ پر خلاف ډیر مهم ګام اوچت کړ.,P
د روسیې د دفاع وزارت اړوند په څیړنیز انیستیتیوت کې د اورلګیدنې له امله ۱۷ تنو ژوند د لاسه ورکړی,په روسیه کې د تیلو په یوې سترې ذخیره او مهماتو په یوې ستر ډیپو کې اورلګیدنې رامنځته شوي‌ دي,P
د اوکراین ولسمشر ولادیمیر زیلنسکي په پلازمینه کیف کې د امریکا د دفاع او بهرنیو چارو وزیرانو سره د لیدنې په اړه څرګندونو وکړې.,د امریکا د دفاع او بهرنیو چارو وزیرانو پلازمینې کیف ته سفر کړی,P
د جاپان په شمال کې د یوې سیاحتي‌ کښتۍ د ډوبیدو له امله د مړو شمیره ۱۱ تنو ته لوړه شوه.,د جاپان په شمال کې د یوې سیاحتي‌ کښتۍ د ډوبیدو له امله د مړو شمیره ۱۱ تنو ته لوړه شوه.,P
د اوکراین یوې الوتکې سقوط وکړ,د اوکراین یوې باروړونکې الوتکې سقوط وکړ.,P
ولادیمیر زیلنسکي : روسي‌ ځواکونو څه باندې ۵۰۰ زره تنه اوکرایني‌ وګړي‌ په زور سره روسیې ته وړي دي,"د اوکراین ولسمشر ولادیمیر زیلنسکي ویلي، روسي ځواکونو په اوکراین کې په اشغال کړو سیمو کې نیولي شاوخوا ۵۰۰ زره اوکرایني‌ وګړي‌ روسیې ته وړي دي.",P
روسیې دفاع وزارت د اوکراین د ماریوپول ښار په بشپړه توګه د نیولو ادعاء وکړه.,روسیې د اوکراین د ماریوپول ښار د نیولو نه خبر ورکړ,P
د ملګروملتونو سرمنشي د پوتین او زیلنسکي‌ سره د مخامخ لیدنې غوښتنه کړې,د ملګرو ملتونو سازمان عمومي منشي انتونیو ګوتریش د روسیې له ولسمشر ولادیمیر پوتین او د اوکراین له ولسمشر ولادیمیر زیلنسکي سره د لیدنې غوښتنه وکړه.,P
اوکراین د روسي ځواکونو تلفات اعلان کړل,اوکراین د روسي ځواکونو تلفات اعلان کړل,P
د اوکراین ولسمشر : هغه وسلې چې روسان يي کاروي که چیرې زمونږ په اختیار کې وای مونږ به دا جګړه وار د مخه ختمه کړي وای,زیلنسکي : روسېې پوځ د نړۍ په تاریخ کې ټر ټولو د وحشي او ظالم پوځ په توګه ثبت شو,P
روسیې پر خلاف اقتصادي فشارونه دوام لري,یونان د روسیې اړوند په تیلو بار یوه ستره ټانکر کښتۍ ضبط کړه,P
د سومالیا د پارلمان پر ودانۍ د هاوان برید شوی,د سومالیا په پلازمېنه موګادیشو کې د الشباب ترهګرې ډلې لخوا د پارلمان پر ودانۍ د هاوان برید شوی.,P
اوکراین ویلي‌ چې ۲۰۶۰۰ تنه روس پوځیان له منځه وړي‌ دي.,اوکراین د روسیې د تلفاتو وروستۍ شمیره اعلان کړه,P
ولادیمیر زیلنسکي‌ : نړۍ باید د اوکراین په سویل کې د خرسون او زاپوروزې په سیمو کې د اشغالګرو د کړنو په وړاندې غبرګون وښيي.,زیلنسکي پر نړۍوالې ټولنې یو ځل بیا نیوکه وکړه,P
په امریکا کې په څو جلا جلا وسله والو بریدونو کې ګنشمیر کسانو ته مرګ ژوبله اوښتې,د امریکا د پنسلوانیا ایالت په پیټسبورګ ښار کې په یو کور کې په محفل وسله وال برید شوی دی.,P
د اوکراین ولسمشر په نوي‌ ویدیويي پیغام کې په نړۍوالې ټولنې نیوکې کړي‌ دي,د اوکراین ولسمشر ولادیمیر زیلنسکي وویل چې په تېرو اتو کلونو کې د روسیې د بریدونو له امله ۱۴ زره اوکراینیانو خپل ژوند له لاسه ورکړی دی.,P
د روسیې د دفاع وزارت ددې هیواد د سترې جنګي‌ بیړۍ د ډوبیدو نه خبر ورکړ.,د روسیې د دفاع وزارت ددې هیواد د سترې جنګي‌ بیړۍ د ډوبیدو نه خبر ورکړ.,P
د اوکراین لوی درستیزوالۍ د فبرورۍ د ۲۴مې او د اپریل د ۱۴مو نیټو ترمنځ د روسیې د پوځ د تلفاتو شمیره اعلان کړه.,اوکراین د روسیې د پوځ تلفات اعلان کړل,P
د نایجریا په پلوټو ایالت کې د وسله والو په برید کې ۱۵۴ کسان وژل شوي وو.,په نایجریا کې وسله والو یو ځل بیا قتل عام وکړ,P
د اوکراین ولسمشر پر اروپايي ټولنې د روسیې له تمویل نه لاس واخلۍ غږ وکړ,"د اوکراین ولسمشر ولادیمیر زیلنسکي وویل چې ، اروپايي ټولنه باید د روسیې له تمویل کولو او ملاتړه لاس واخلي.",P
"د اوکراین ولسمشر ولادیمیر زیلنسکي وویل چې ، اروپايي ټولنه باید د روسیې له تمویل کولو او ملاتړه لاس واخلي.",په توره بحیره کې د روسیې تر ټولو په سترې او پیاوړې جنګي‌ بیړۍ کې درندې چاودنې شوي‌,P
ارمنستان لومړی وزیر : د ترکیې سره د خبرو اترو د ځنډیدو د مخنیوي لپاره باید پوره هڅه وکړو.,د ارمنستان لومړي وزیر نیکول پاشینیان ویلي دي چې دوی باید د ترکیې سره د خبرو اترو د ځنډیدو د مخنیوي لپاره پوره هڅه وکړي.,P
